geo_loc_name	Host	lat_lon
"Germany: Jena, wild-collected"	Ips typographus	50.907861 N 11.658028 E
"Germany: Jena, wild-collected"	Ips typographus	50.907861 N 11.658028 E
"Germany: Jena, wild-collected"	Ips typographus	50.907861 N 11.658028 E
"Germany: Jena, wild-collected"	Ips typographus	50.907861 N 11.658028 E
"Germany: Jena, wild-collected"	Ips typographus	50.907861 N 11.658028 E
"Germany: Jena, wild-collected"	Ips typographus	50.907861 N 11.658028 E
"Germany: Jena, wild-collected"	Ips typographus	50.907861 N 11.658028 E
"Germany: Jena, wild-collected"	Ips typographus	50.907861 N 11.658028 E
"Germany: Jena, wild-collected"	Ips typographus	50.907861 N 11.658028 E
"Germany: Jena, wild-collected"	Ips typographus	50.907861 N 11.658028 E
"Germany: Jena, wild-collected"	Ips typographus	50.907861 N 11.658028 E
"Germany: Jena, wild-collected"	Ips typographus	50.907861 N 11.658028 E
"Germany: Jena, wild-collected"	Ips typographus	50.907861 N 11.658028 E
"Germany: Jena, wild-collected"	Ips typographus	50.907861 N 11.658028 E
"Germany: Jena, wild-collected"	Picea abies	50.907861 N 11.658028 E
"Germany: Jena, wild-collected"	Picea abies	50.907861 N 11.658028 E
"Germany: Jena, wild-collected"	Picea abies	50.907861 N 11.658028 E
"Germany: Jena, wild-collected"	Picea abies	50.907861 N 11.658028 E
"Germany: Jena, wild-collected"	Picea abies	50.907861 N 11.658028 E
"Germany: Jena, wild-collected"	Picea abies	50.907861 N 11.658028 E
"Germany: Jena, wild-collected"	Picea abies	50.907861 N 11.658028 E
"Brazil: PARAIBA,AREIA"	Apis mellifera scutellata x spp.	6.972298 S 35.721283 W
"Brazil: PARAIBA,AREIA"	Apis mellifera scutellata x spp.	6.972298 S 35.721283 W
"Brazil: PARAIBA,AREIA"	Apis mellifera scutellata x spp.	6.972298 S 35.721283 W
"Brazil: PARAIBA,AREIA"	Apis mellifera scutellata x spp.	6.972298 S 35.721283 W
"Brazil: PARAIBA,AREIA"	Apis mellifera scutellata x spp.	6.972298 S 35.721283 W
"Brazil: PARAIBA,AREIA"	Apis mellifera scutellata x spp.	6.972298 S 35.721283 W
"Brazil: PARAIBA,AREIA"	Apis mellifera scutellata x spp.	6.972298 S 35.721283 W
"Brazil: PARAIBA,AREIA"	Apis mellifera scutellata x spp.	6.972298 S 35.721283 W
"Brazil: PARAIBA,AREIA"	Apis mellifera scutellata x spp.	6.972298 S 35.721283 W
"Brazil: PARAIBA,AREIA"	Apis mellifera scutellata x spp.	6.972298 S 35.721283 W
"Brazil: PARAIBA,AREIA"	Apis mellifera scutellata x spp.	6.972298 S 35.721283 W
"Brazil: PARAIBA,AREIA"	Apis mellifera scutellata x spp.	6.972298 S 35.721283 W
"Brazil: PARAIBA,AREIA"	Apis mellifera scutellata x spp.	6.972298 S 35.721283 W
"Brazil: PARAIBA,AREIA"	Apis mellifera scutellata x spp.	6.972298 S 35.721283 W
"Brazil: PARAIBA,AREIA"	Apis mellifera scutellata x spp.	6.972298 S 35.721283 W
"Brazil: PARAIBA,AREIA"	Apis mellifera scutellata x spp.	6.972298 S 35.721283 W
"Brazil: PARAIBA,AREIA"	Apis mellifera scutellata x spp.	6.972298 S 35.721283 W
Portugal: Porto	Dicentrarchus labrax	41.1636 N 8.6866 W
Portugal: Porto	Dicentrarchus labrax	41.1636 N 8.6866 W
Portugal: Porto	Dicentrarchus labrax	41.1636 N 8.6866 W
Portugal: Porto	Dicentrarchus labrax	41.1636 N 8.6866 W
Portugal: Porto	Dicentrarchus labrax	41.1636 N 8.6866 W
Portugal: Porto	Dicentrarchus labrax	41.1636 N 8.6866 W
Portugal: Porto	Dicentrarchus labrax	41.1636 N 8.6866 W
Portugal: Porto	Dicentrarchus labrax	41.1636 N 8.6866 W
Portugal: Porto	Dicentrarchus labrax	41.1636 N 8.6866 W
Portugal: Porto	Dicentrarchus labrax	41.1636 N 8.6866 W
Portugal: Porto	Dicentrarchus labrax	41.1636 N 8.6866 W
Portugal: Porto	Dicentrarchus labrax	41.1636 N 8.6866 W
Portugal: Porto	Dicentrarchus labrax	41.1636 N 8.6866 W
Portugal: Porto	Dicentrarchus labrax	41.1636 N 8.6866 W
Portugal: Porto	Dicentrarchus labrax	41.1636 N 8.6866 W
Portugal: Porto	Dicentrarchus labrax	41.1636 N 8.6866 W
Portugal: Porto	Dicentrarchus labrax	41.1636 N 8.6866 W
Portugal: Porto	Dicentrarchus labrax	41.1636 N 8.6866 W
Portugal: Porto	Dicentrarchus labrax	41.1636 N 8.6866 W
Portugal: Porto	Dicentrarchus labrax	41.1636 N 8.6866 W
Portugal: Porto	Dicentrarchus labrax	41.1636 N 8.6866 W
Portugal: Porto	Dicentrarchus labrax	41.1636 N 8.6866 W
Portugal: Porto	Dicentrarchus labrax	41.1636 N 8.6866 W
Portugal: Porto	Dicentrarchus labrax	41.1636 N 8.6866 W
"Poland: Lublin region, forest nursery"	Amphimallon solstitiale	51.23 N 22.29 E
"Poland: Lublin region, forest nursery"	Amphimallon solstitiale	51.23 N 22.29 E
"Poland: Lublin region, forest nursery"	Amphimallon solstitiale	51.23 N 22.29 E
"Poland: Lublin region, forest nursery"	Amphimallon solstitiale	51.23 N 22.29 E
"Poland: Lublin region, forest nursery"	Amphimallon solstitiale	51.23 N 22.29 E
"Poland: Lublin region, forest nursery"	Amphimallon solstitiale	51.23 N 22.29 E
"Poland: Lublin region, forest nursery"	Amphimallon solstitiale	51.23 N 22.29 E
"Poland: Lublin region, forest nursery"	Amphimallon solstitiale	51.23 N 22.29 E
"Poland: Lublin region, forest nursery"	Amphimallon solstitiale	51.23 N 22.29 E
"Poland: Lublin region, forest nursery"	Amphimallon solstitiale	51.23 N 22.29 E
"Poland: Lublin region, forest nursery"	Amphimallon solstitiale	51.23 N 22.29 E
"Poland: Lublin region, forest nursery"	Amphimallon solstitiale	51.23 N 22.29 E
"Poland: Lublin region, forest nursery"	Amphimallon solstitiale	51.23 N 22.29 E
"Poland: Lublin region, forest nursery"	Amphimallon solstitiale	51.23 N 22.29 E
"Poland: Lublin region, forest nursery"	Amphimallon solstitiale	51.23 N 22.29 E
"Poland: Lublin region, forest nursery"	Amphimallon solstitiale	51.23 N 22.29 E
"Poland: Lublin region, urban lawn"	Amphimallon solstitiale	51.14 N 22.29 E
"Poland: Lublin region, urban lawn"	Amphimallon solstitiale	51.14 N 22.29 E
"Poland: Lublin region, urban lawn"	Amphimallon solstitiale	51.14 N 22.29 E
"Poland: Lublin region, urban lawn"	Amphimallon solstitiale	51.14 N 22.29 E
"Poland: Lublin region, urban lawn"	Amphimallon solstitiale	51.14 N 22.29 E
"Poland: Lublin region, forest nursery"	Amphimallon solstitiale	51.23 N 22.29 E
"Poland: Lublin region, forest nursery"	Amphimallon solstitiale	51.23 N 22.29 E
"Poland: Lublin region, forest nursery"	Amphimallon solstitiale	51.23 N 22.29 E
"Poland: Lublin region, forest nursery"	Amphimallon solstitiale	51.23 N 22.29 E
"Poland: Lublin region, forest nursery"	Amphimallon solstitiale	51.23 N 22.29 E
"Poland: Lublin region, forest nursery"	Amphimallon solstitiale	51.23 N 22.29 E
"Poland: Lublin region, forest nursery"	Amphimallon solstitiale	51.23 N 22.29 E
New Zealand	Ctenarytaina eucalypti	45.87805556 S 170.4891667 E
New Zealand	Ctenarytaina eucalypti	44.12777778 S 171.3083333 E
New Zealand	Ctenarytaina eucalypti	43.14944444 S 172.7294444 E
New Zealand	Ctenarytaina eucalypti	43.45805556 S 172.2063889 E
Australia: New South Wales	Acizzia acaciaebaileyanae	33.83305556 S 150.5486111 E
New Zealand	Ctenarytaina clavata sp.	43.63083333 S 171.3005556 E
New Zealand	Ctenarytaina clavata sp.	43.22027778 S 171.7188889 E
New Zealand	Ctenarytaina clavata sp.	42.51833333 S 172.8213889 E
Australia: South Australia	Cryptoneossa sp.	34.95916667 S 138.6791667 E
Australia: South Australia	Triozid sp.	34.95916667 S 138.6791667 E
New Zealand	Triozid sp.	37.22222222 S 175.6288889 E
New Zealand	Triozid sp.	36.90277778 S 174.7797222 E
Australia: South Australia	Casuarinicola australis	34.95916667 S 138.6791667 E
New Zealand	Casuarinicola australis	35.75638889 S 174.3772222 E
New Zealand	Calophya schini	43.53111111 S 172.6255556 E
Australia: New South Wales	Acizzia acaciaebaileyanae	33.83305556 S 150.5486111 E
New Zealand	Calophya schini	43.53111111 S 172.6255556 E
New Zealand	Blastopsylla occidentalis	37.79944444 S 175.2719444 E
New Zealand	Blastopsylla occidentalis	36.78166667 S 175.0091667 E
New Zealand	Psylla foersteri	44.25666667 S 170.0991667 E
New Zealand	Psylla foersteri	46.42444444 S 168.3605556 E
New Zealand	Bactericera cockerelli	43.64027778 S 172.4752778 E
New Zealand	Atmetocranium myersi	42.94944444 S 171.5813889 E
New Zealand	Atmetocranium myersi	42.94944444 S 171.5813889 E
New Zealand	Arytainilla spartiophila	45.03666667 S 168.6605556 E
New Zealand	Arytainilla spartiophila	43.59666667 S 172.3636111 E
Australia: New South Wales	Acizzia acaciaebaileyanae	33.83305556 S 150.5486111 E
New Zealand	Ctenarytaina sp.	42.72444444 S 170.9852778 E
New Zealand	Ctenarytaina sp.	43.43611111 S 170.0783333 E
New Zealand	Ctenarytaina sp.	43.97083333 S 169.4166667 E
New Zealand	Ctenarytaina sp.	44.12722222 S 169.3386111 E
New Zealand	Ctenarytaina sp.	44.67194444 S 167.8922222 E
New Zealand	Ctenarytaina sp.	43.63972222 S 172.4752778 E
Australia	Ctenarytaina eucalypti	37.82861111 S 144.9758333 E
Australia	Ctenarytaina eucalypti	37.82861111 S 144.9758333 E
Australia	Ctenarytaina eucalypti	37.82861111 S 144.9758333 E
Australia	Ctenarytaina eucalypti	37.82861111 S 144.9758333 E
New Zealand	Acizzia albizziae	43.57083333 S 172.6238889 E
New Zealand	Ctenarytaina eucalypti	46.90027778 S 168.1208333 E
New Zealand	Ctenarytaina eucalypti	46.90027778 S 168.1208333 E
Australia: South Australia	Ctenarytaina eucalypti	34.95916667 S 138.6791667 E
Australia: South Australia	Ctenarytaina eucalypti	34.95916667 S 138.6791667 E
Australia: South Australia	Ctenarytaina eucalypti	34.95916667 S 138.6791667 E
New Zealand	Ctenarytaina eucalypti	42.77333333 S 172.8483333 E
New Zealand	Ctenarytaina eucalypti	42.77333333 S 172.8483333 E
New Zealand	Ctenarytaina eucalypti	42.77333333 S 172.8483333 E
New Zealand	Ctenarytaina eucalypti	43.16 S 172.7308333 E
New Zealand	Ctenarytaina eucalypti	43.16 S 172.7308333 E
New Zealand	Acizzia albizziae	40.72666667 S 172.6886111 E
New Zealand	Ctenarytaina eucalypti	43.16 S 172.7308333 E
New Zealand	Ctenarytaina eucalypti	43.64027778 S 172.4752778 E
New Zealand	Ctenarytaina eucalypti	45.63694444 S 168.175 E
New Zealand	Ctenarytaina eucalypti	45.42472222 S 167.7188889 E
New Zealand	Ctenarytaina eucalypti	46.15722222 S 167.6855556 E
New Zealand	Ctenarytaina eucalypti	46.43722222 S 168.3763889 E
New Zealand	Trioza sp.	41.29111111 S 173.2344444 E
New Zealand	Trioza sp.	43.29666667 S 171.7369444 E
New Zealand	Powellia obscura	41.03694444 S 172.8075 E
New Zealand	Powellia obscura	41.03694444 S 172.8075 E
New Zealand	Powellia obscura	42.56555556 S 173.1886111 E
New Zealand	Trioza sp.	41.03694444 S 172.8075 E
New Zealand	Trioza sp.	41.03694444 S 172.8075 E
New Zealand	Trioza sp.	43.53027778 S 172.6208333 E
New Zealand	Acizzia hakeae	43.45805556 S 172.2063889 E
New Zealand	Powellia irregularis	41.14694444 S 173.5133333 E
New Zealand	Powellia irregularis	43.72111111 S 172.9372222 E
New Zealand	Powellia irregularis	43.72111111 S 172.9372222 E
New Zealand	Powellia irregularis	43.29083333 S 171.925 E
New Zealand	Powellia hebicola	43.29666667 S 171.7369444 E
New Zealand	Powellia gourlayi	41.29111111 S 173.2344444 E
New Zealand	Powellia gourlayi	41.29111111 S 173.2344444 E
New Zealand	Trioza sp.	41.29111111 S 173.2344444 E
New Zealand	Trioza sp.	41.29111111 S 173.2344444 E
New Zealand	Powellia fasciata	37.00777778 S 174.9061111 E
New Zealand	Acizzia errabunda	43.63416667 S 172.4866667 E
New Zealand	Powellia fasciata	40.51416667 S 172.7547222 E
New Zealand	Powellia falcata	43.13222222 S 171.7669444 E
New Zealand	Powellia falcata	43.22027778 S 171.7188889 E
New Zealand	Powellia falcata	42.99666667 S 171.7397222 E
New Zealand	Powellia falcata	42.99666667 S 171.7397222 E
New Zealand	Powellia emarginata	43.20638889 S 171.7225 E
New Zealand	Powellia doryphora	43.80972222 S 173.0241667 E
New Zealand	Powellia doryphora	43.75194444 S 173.0155556 E
New Zealand	Powellia vitreoradiata	45.77833333 S 167.6152778 E
New Zealand	Powellia vitreoradiata	46.56416667 S 168.9447222 E
New Zealand	Powellia vitreoradiata	46.42444444 S 168.3605556 E
New Zealand	Acizzia jucunda	41.41805556 S 173.9647222 E
New Zealand	Powellia vitreoradiata	46.46805556 S 168.6583333 E
New Zealand	Powellia vitreoradiata	40.72666667 S 172.6886111 E
New Zealand	Powellia vitreoradiata	43.63972222 S 172.4752778 E
New Zealand	Powellia subvexa	41.03694444 S 172.8075 E
New Zealand	Powellia subvexa	41.03694444 S 172.8075 E
New Zealand	Powellia subvexa	41.29111111 S 173.2344444 E
New Zealand	Powellia subvexa	40.76333333 S 172.6827778 E
New Zealand	Powellia subacuta	43.13222222 S 171.7669444 E
New Zealand	Powellia subacuta	43.6325 S 172.6247222 E
New Zealand	Trioza sp.	43.22416667 S 172.2825 E
New Zealand	Acizzia hakeae	44.40888889 S 171.2530556 E
New Zealand	Trioza sp.	43.22416667 S 172.2825 E
New Zealand	Trioza sp.	43.22416667 S 172.2825 E
New Zealand	Trioza sp.	43.02916667 S 171.6294444 E
New Zealand	Trioza sp.	41.80666667 S 172.8563889 E
New Zealand	Powellia acuta	43.13222222 S 171.7669444 E
New Zealand	Trioza sp.	41.29111111 S 173.2344444 E
New Zealand	Trioza sp.	41.29111111 S 173.2344444 E
New Zealand	Trioza sp.	41.80666667 S 172.8563889 E
New Zealand	Trioza sp.	37.765 S 176.4002778 E
New Zealand	Powellia panacis	43.64027778 S 172.4752778 E
New Zealand	Acizzia hakeae	40.94805556 S 173.0419444 E
New Zealand	Trioza sp.	40.74416667 S 172.6808333 E
New Zealand	Trioza sp.	40.74416667 S 172.6808333 E
New Zealand	Powellia doryphora	43.80972222 S 173.0241667 E
New Zealand	Powellia doryphora	43.80972222 S 173.0241667 E
New Zealand	Acizzia dodonaeae	46.90027778 S 168.1208333 E
New Zealand	Powellia discariae	43.63527778 S 171.2261111 E
New Zealand	Powellia discariae	43.63527778 S 171.2261111 E
New Zealand	Powellia discariae	43.16 S 172.7308333 E
New Zealand	Powellia decurvata	42.56555556 S 173.1886111 E
New Zealand	Powellia decurvata	43.29666667 S 171.7369444 E
New Zealand	Powellia dacrydii	41.80666667 S 172.8563889 E
New Zealand	Powellia dacrydii	41.80666667 S 172.8563889 E
New Zealand	Trioza curta	40.63666667 S 172.5680556 E
New Zealand	Trioza curta	40.63666667 S 172.5680556 E
New Zealand	Powellia compressa	40.74416667 S 172.6808333 E
New Zealand	Acizzia dodonaeae	40.785 S 172.7263889 E
New Zealand	Powellia compressa	40.74416667 S 172.6808333 E
New Zealand	Powellia compressa	41.09305556 S 172.7213889 E
New Zealand	Powellia colorata	43.63972222 S 172.4752778 E
New Zealand	Powellia colorata	43.02916667 S 171.6294444 E
New Zealand	Powellia colorata	43.02916667 S 171.6294444 E
New Zealand	Powellia colorata	43.02916667 S 171.6294444 E
New Zealand	Powellia colorata	41.80666667 S 172.8563889 E
New Zealand	Trioza sp.	44.1825 S 169.0086111 E
New Zealand	Trioza sp.	46.57222222 S 169.3466667 E
New Zealand	Powellia bifida	46.90027778 S 168.1208333 E
New Zealand	Acizzia dodonaeae	40.785 S 172.7263889 E
New Zealand	Acizzia acaciae	36.85027778 S 174.7677778 E
New Zealand	Powellia bifida	46.90027778 S 168.1208333 E
New Zealand	Powellia bifida	43.71416667 S 172.7833333 E
New Zealand	Psylla sp.	43.65388889 S 172.8122222 E
New Zealand	Psylla apicalis	45.03666667 S 168.6605556 E
New Zealand	Acizzia dodonaeae	40.94805556 S 173.0419444 E
New Zealand	Psylla apicalis	46.41583333 S 168.3625 E
New Zealand	Psylla apicalis	45.08694444 S 170.9752778 E
New Zealand	Psylla apicalis	43.52277778 S 172.5852778 E
New Zealand	Mycopsylla fici	36.85555556 S 174.7619444 E
New Zealand	Mycopsylla fici	36.85555556 S 174.7619444 E
New Zealand	Mycopsylla fici	36.85027778 S 174.7677778 E
New Zealand	Glycaspis granulata	36.78166667 S 175.0091667 E
Australia: South Australia	Eucalyptolyma maideni	34.95916667 S 138.6791667 E
New Zealand	Ctenarytaina thysanura	44.40888889 S 171.2530556 E
New Zealand	Ctenarytaina spatulata	46.90027778 S 168.1208333 E
New Zealand	Acizzia dodonaeae	41.30555556 S 173.2841667 E
New Zealand	Ctenarytaina spatulata	42.96444444 S 172.9677778 E
New Zealand	Ctenarytaina spatulata	37.79944444 S 175.2719444 E
New Zealand	Ctenarytaina spatulata	36.78166667 S 175.0091667 E
New Zealand	Ctenarytaina spatulata	45.63694444 S 168.175 E
New Zealand	Ctenarytaina spatulata	45.41583333 S 167.7105556 E
New Zealand	Ctenarytaina spatulata	45.79833333 S 167.5466667 E
New Zealand	Ctenarytaina spatulata	44.40888889 S 171.2530556 E
New Zealand	Ctenarytaina spatulata	43.63972222 S 172.4752778 E
New Zealand	Ctenarytaina spatulata	43.65388889 S 172.8122222 E
New Zealand	Ctenarytaina sp.	41.30555556 S 173.2841667 E
New Zealand	Acizzia dodonaeae	42.15555556 S 173.9238889 E
New Zealand	Ctenarytaina sp.	46.90027778 S 168.1208333 E
New Zealand	Ctenarytaina sp.	46.90027778 S 168.1208333 E
New Zealand	Anomalopsylla sp.	43.63083333 S 171.3005556 E
New Zealand	Ctenarytaina sp.	43.63083333 S 171.3005556 E
New Zealand	Anomalopsylla sp.	43.63083333 S 171.3005556 E
New Zealand	Anomalopsylla sp.	43.63083333 S 171.3005556 E
New Zealand	Anomalopsylla sp.	43.63083333 S 171.3005556 E
New Zealand	Anomalopsylla insignita	43.70305556 S 172.6916667 E
New Zealand	Anomalopsylla insignita	43.70305556 S 172.6916667 E
New Zealand	Anomalopsylla insignita	43.70305556 S 172.6916667 E
New Zealand	Anomalopsylla insignita	43.70305556 S 172.6916667 E
New Zealand	Anomalopsylla insignita	43.70305556 S 172.6916667 E
Australia: South Australia	Anoeconeossa sp.	34.95916667 S 138.6791667 E
Australia: New South Wales	Acizzia acaciaebaileyanae	33.83305556 S 150.5486111 E
Australia: Victoria	Acizzia uncatoides	37.82861111 S 144.9758333 E
Australia: Victoria	Acizzia uncatoides	37.82861111 S 144.9758333 E
New Zealand	Acizzia uncatoides	43.64027778 S 172.4752778 E
New Zealand	Acizzia uncatoides	43.64361111 S 172.4686111 E
New Zealand	Acizzia uncatoides	43.80111111 S 172.9758333 E
New Zealand	Acizzia uncatoides	40.71472222 S 172.6802778 E
New Zealand	Acizzia solanicola	36.89944444 S 174.7819444 E
New Zealand	Acizzia solanicola	36.89944444 S 174.7819444 E
New Zealand	Acizzia jucunda	41.2575 S 172.8225 E
New Zealand	Acizzia jucunda	41.2575 S 172.8225 E
New Zealand	Acizzia acaciae	37.77055556 S 175.2505556 E
New Zealand	Acizzia jucunda	41.2575 S 172.8225 E
New Zealand	Acizzia jucunda	41.2575 S 172.8225 E
New Zealand	Powellia vitreoradiata	43.75194444 S 173.0155556 E
New Zealand	Powellia vitreoradiata	37.01361111 S 175.5102778 E
New Zealand	Powellia vitreoradiata	36.84666667 S 174.7547222 E
New Zealand	Powellia vitreoradiata	45.56472222 S 167.6105556 E
New Zealand	Powellia bifida	43.71416667 S 172.7833333 E
New Zealand	Powellia bifida	43.71416667 S 172.7833333 E
New Zealand	Powellia bifida	43.71416667 S 172.7833333 E
New Zealand	Powellia bifida	43.80972222 S 173.0241667 E
New Zealand	Trioza adventicia	43.53083333 S 172.625 E
New Zealand	Powellia acuta	43.29666667 S 171.7369444 E
New Zealand	Powellia acuta	42.51722222 S 172.8161111 E
New Zealand	Psyllopsis fraxinicola	44.30972222 S 170.9527778 E
New Zealand	Acizzia dodonaeae	41.29111111 S 173.2344444 E
New Zealand	Psyllopsis fraxinicola	45.41583333 S 167.7105556 E
New Zealand	Psyllopsis fraxinicola	46.40194444 S 168.3563889 E
New Zealand	Psyllopsis fraxinicola	43.63972222 S 172.4752778 E
New Zealand	Psyllopsis fraxini	44.30972222 S 170.9527778 E
New Zealand	Psyllopsis fraxini	45.41583333 S 167.7105556 E
New Zealand	Psyllopsis fraxini	46.40194444 S 168.3563889 E
New Zealand	Psylla frodobagginsi	41.25805556 S 172.1166667 E
New Zealand	Psylla frodobagginsi	45.03583333 S 169.1925 E
New Zealand	Psylla frodobagginsi	46.41583333 S 168.3625 E
New Zealand	Psylla frodobagginsi	45.08694444 S 170.9752778 E
New Zealand	Acizzia dodonaeae	41.29111111 S 173.2344444 E
New Zealand	Psylla frodobagginsi	43.63972222 S 172.4752778 E
New Zealand	Psylla sp.	44.97472222 S 168.9483333 E
New Zealand	Psylla sp.	45.03416667 S 169.1997222 E
New Zealand	Psylla sp.	44.95527778 S 169.2641667 E
New Zealand	Psylla sp.	43.565 S 169.7702778 E
New Zealand	Psylla sp.	43.75083333 S 169.3869444 E
New Zealand	Psylla sp.	43.77833333 S 172.7861111 E
New Zealand	Psylla sp.	43.77833333 S 172.7861111 E
New Zealand	Ctenarytaina sp.	43.63083333 S 171.3005556 E
New Zealand	Ctenarytaina sp.	43.63083333 S 171.3005556 E
New Zealand	Ctenarytaina sp.	43.63083333 S 171.3005556 E
New Zealand	Ctenarytaina sp.	43.65388889 S 172.8122222 E
New Zealand	Ctenarytaina sp.	43.65388889 S 172.8122222 E
New Zealand	Ctenarytaina sp.	43.65388889 S 172.8122222 E
New Zealand	Ctenarytaina sp.	43.65388889 S 172.8122222 E
New Zealand	Acizzia albizziae	41.2575 S 172.8225 E
New Zealand	Ctenarytaina sp.	43.65388889 S 172.8122222 E
New Zealand	Ctenarytaina sp.	43.65388889 S 172.8122222 E
New Zealand	Ctenarytaina sp.	43.80972222 S 173.0241667 E
New Zealand	Ctenarytaina sp.	43.80972222 S 173.0241667 E
New Zealand	Ctenarytaina sp.	43.775 S 172.7777778 E
New Zealand	Ctenarytaina sp.	42.77333333 S 172.8483333 E
New Zealand	Ctenarytaina pollicaris	43.81888889 S 172.7786111 E
New Zealand	Ctenarytaina pollicaris	43.81888889 S 172.7786111 E
New Zealand	Ctenarytaina pollicaris	43.81888889 S 172.7786111 E
New Zealand	Ctenarytaina pollicaris	43.81888889 S 172.7786111 E
New Zealand	Acizzia albizziae	41.2575 S 172.8225 E
New Zealand	Ctenarytaina pollicaris	43.65388889 S 172.8122222 E
New Zealand	Ctenarytaina pollicaris	43.65388889 S 172.8122222 E
New Zealand	Ctenarytaina pollicaris	43.65388889 S 172.8122222 E
New Zealand	Ctenarytaina pollicaris	43.65388889 S 172.8122222 E
New Zealand	Ctenarytaina pollicaris	43.65388889 S 172.8122222 E
New Zealand	Ctenarytaina pollicaris	43.65388889 S 172.8122222 E
New Zealand	Ctenarytaina pollicaris	43.80972222 S 173.0241667 E
New Zealand	Ctenarytaina longicauda	37.00777778 S 174.9061111 E
New Zealand	Ctenarytaina longicauda	37.00777778 S 174.9061111 E
New Zealand	Ctenarytaina longicauda	36.86138889 S 174.7755556 E
New Zealand	Acizzia jucunda	41.41805556 S 173.9647222 E
New Zealand	Ctenarytaina insularis	36.87388889 S 174.7291667 E
New Zealand	Ctenarytaina sp.	42.28472222 S 173.7608333 E
New Zealand	Ctenarytaina sp.	42.28472222 S 173.7608333 E
New Zealand	Ctenarytaina sp.	42.28472222 S 173.7608333 E
New Zealand	Ctenarytaina sp.	42.28472222 S 173.7608333 E
New Zealand	Ctenarytaina sp.	42.28472222 S 173.7608333 E
New Zealand	Ctenarytaina sp.	42.28472222 S 173.7608333 E
New Zealand	Ctenarytaina sp.	42.28472222 S 173.7608333 E
New Zealand	Ctenarytaina sp.	46.90027778 S 168.1208333 E
New Zealand	Ctenarytaina sp.	46.90027778 S 168.1208333 E
New Zealand	Acizzia albizziae	41.41805556 S 173.9647222 E
New Zealand	Ctenarytaina sp.	43.82694444 S 172.7183333 E
New Zealand	Ctenarytaina sp.	43.82694444 S 172.7183333 E
New Zealand	Ctenarytaina sp.	43.63277778 S 172.6266667 E
New Zealand	Ctenarytaina sp.	46.90027778 S 168.1208333 E
New Zealand	Ctenarytaina sp.	46.90027778 S 168.1208333 E
New Zealand	Ctenarytaina sp.	46.90027778 S 168.1208333 E
New Zealand	Ctenarytaina sp.	46.90027778 S 168.1208333 E
New Zealand	Ctenarytaina sp.	44.09555556 S 171.245 E
New Zealand	Ctenarytaina sp.	44.09555556 S 171.245 E
New Zealand	Ctenarytaina sp.	41.50388889 S 171.9513889 E
New Zealand	Acizzia albizziae	43.63472222 S 172.49 E
New Zealand	Acizzia acaciae	46.40222222 S 168.3608333 E
New Zealand	Acizzia acaciae	43.71416667 S 172.7833333 E
Canada	Cryptolestes ferrugineus	49.81 N 97.13 W
Canada	Cryptolestes ferrugineus	49.81 N 97.13 W
Canada	Cryptolestes ferrugineus	49.81 N 97.13 W
Canada	Cryptolestes turcicus	49.81 N 97.13 W
Canada	Attagenus unicolor	49.81 N 97.13 W
Canada	Mock Reference Community	49.81 N 97.13 W
Canada	Negative control	49.81 N 97.13 W
Canada	Anisopteromalus calandrae	49.81 N 97.13 W
Canada	Negative control	49.81 N 97.13 W
Canada	Callosobruchus chinensis	49.81 N 97.13 W
Canada	Callosobruchus maculatus	49.81 N 97.13 W
Canada	Typhaea stercorea	49.81 N 97.13 W
Canada	Tribolium madens	49.81 N 97.13 W
Canada	Tribolium confusum	49.81 N 97.13 W
Canada	Tribolium confusum	49.81 N 97.13 W
Canada	Ahasverus sp.	49.81 N 97.13 W
Canada	Tribolium castaneum	49.81 N 97.13 W
Canada	Tribolium castaneum	49.81 N 97.13 W
Canada	Tenebrio molitor	49.81 N 97.13 W
Canada	Stegobium paniceum	49.81 N 97.13 W
Canada	Sitophilus zeamais	49.81 N 97.13 W
Canada	Sitophilus oryzae	49.81 N 97.13 W
Canada	Sitophilus oryzae	49.81 N 97.13 W
Canada	Sitophilus oryzae	49.81 N 97.13 W
Canada	Sitophilus granarius	49.81 N 97.13 W
Canada	Rhyzopertha dominica	49.81 N 97.13 W
Canada	Ahasverus advena	49.81 N 97.13 W
Canada	Oryzaephilus surinamensis	49.81 N 97.13 W
Canada	Oryzaephilus mercator	49.81 N 97.13 W
Canada	Oryzaephilus mercator	49.81 N 97.13 W
Canada	Latheticus oryzae	49.81 N 97.13 W
Canada	Lasioderma serricorne	49.81 N 97.13 W
Canada	Gibbium aequinoctiale	49.81 N 97.13 W
Canada	Ephestia kuehniella	49.81 N 97.13 W
Canada	Dermestes maculatus	49.81 N 97.13 W
Canada	Cynaeus angustus	49.81 N 97.13 W
Canada	Cryptolestes pusillus	49.81 N 97.13 W
Canada	Acanthoscelides obtectus	49.81 N 97.13 W
Canada	Acanthoscelides obtectus	49.81 N 97.13 W
USA: Connecticut	Aedes aegypti	41.33132151 N 72.91913370 W
USA: Connecticut	Aedes aegypti	41.33132151 N 72.91913370 W
USA: Connecticut	Aedes aegypti	41.33132151 N 72.91913370 W
USA: Connecticut	Aedes aegypti	41.33132151 N 72.91913370 W
USA: Connecticut	Aedes aegypti	41.33132151 N 72.91913370 W
USA: Connecticut	Aedes aegypti	41.33132151 N 72.91913370 W
