0.0017113662973796	Bacteria	Desulfobacterota_I	Desulfarculia_446701	Adiutricales	Adiutricaceae	Adiutrix	Adiutrix intracellularis
0.0015914766423575	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	Akkermansiaceae	Luteolibacter_776538	Luteolibacter gellanilyticus
0.0026272198167872	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Mucilaginibacter_A	Mucilaginibacter_A carri
0.0019291561727811	Bacteria	Firmicutes_D	Bacilli	Paenibacillales	NBRC-103111	Paenibacillus_AB	Paenibacillus_AB ginsengarvi
0.0017129345715083	Bacteria	Planctomycetota	Planctomycetia	Isosphaerales	Isosphaeraceae	Paludisphaera	Paludisphaera sp001610895
0.0028217849450777	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales_592524	Burkholderiaceae_A_580492	Paraburkholderia_580243	Paraburkholderia fungorum
0.0008069328280384	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Pedobacter_887417	Pedobacter chitinilyticus
0.0016569329856857	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales_592522	Burkholderiaceae_A_592522	Pseudacidovorax	Pseudacidovorax intermedius_A_587474
0.0013764689113362	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Roseococcus	Roseococcus flocculans
0.0013879841667534	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Sphingobacterium	Sphingobacterium spiritivorum
0.0012715756733739	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas_L_486704	Sphingomonas_L_486704 turrisvirgatae
0.0003444562699172	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Spirosomaceae	Spirosoma	Spirosoma terrae
0.0026016081511616	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae_966727	UBA1930	UBA1930 sp002337145
0.0011483801161168	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales_592522	Burkholderiaceae_A_592522	Xenophilus_587478	Xenophilus aerolatus
0.0014829985275638	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales_877923	Weeksellaceae	Algoriella	Algoriella xinjiangensis
0.0019334853112824	Bacteria	Bdellovibrionota_E	Bacteriovoracia	Bacteriovoracales	Peredibacteraceae	Peredibacter	Peredibacter starrii
0.0016243747342882	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Mediterraneibacter_A_155507	Mediterraneibacter_A_155507 faecis
0.0019838773775499	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Eggerthella	Eggerthella lenta
0.0015454154246026	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Microbacteriaceae	Microbacterium_A_383312	Microbacterium_A_383312 nanhaiense
0.0024670783644723	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales_595422	Burkholderiaceae_A_595422	Pigmentiphaga	Pigmentiphaga daeguensis
0.0022946135264664	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	UBA1547	2011-GWC2-44-17	2011-GWC2-44-17 sp001790515
0.0024616240061968	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales_616009	Xanthomonadaceae_616009	Arenimonas_613591	Arenimonas oryziterrae
0.0023879827224613	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales_A_502138	Devosiaceae	Devosia_A_501803	Devosia_A_501803 humi
0.0026354523732723	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales_613067	Rhodanobacteraceae_613067	Dokdonella_A	Dokdonella_A soli
0.0018894700009535	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae_900466	ELB16-189	ELB16-189 sp001567185
0.0021745658667465	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae_929731	Edaphocola	Edaphocola sp003852495
0.0026918010611952	Bacteria	Gemmatimonadota	Gemmatimonadetes	Longimicrobiales	Longimicrobiaceae	Longimicrobium	Longimicrobium terrae
0.0004142543980547	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales_597441	Methylophilaceae	Methylotenera_A_557637	Methylotenera_A_557637 oryzisoli
0.0013635447190761	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Nakamurellaceae	Nakamurella	Nakamurella intestinalis
0.0016796386637719	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Parapedobacter	Parapedobacter defluvii
0.0013239103633191	Bacteria	Planctomycetota	Planctomycetia	Pirellulales	Pirellulaceae	Pirellula_B_754616	Pirellula_B_754616 sp001610875
0.0013557874286018	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Beutenbergiaceae	Salana	Salana multivorans
0.0017609675732211	Bacteria	Firmicutes_A	Clostridia_258483	Tissierellales	Sedimentibacteraceae	Sedimentibacter	Sedimentibacter saalensis
0.0014345168584002	Bacteria	Planctomycetota	Planctomycetia	Isosphaerales	Isosphaeraceae	Singulisphaera	Singulisphaera acidiphila
0.0018271125806313	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	SbA1	Sulfotelmatobacter	Sulfotelmatobacter sp003166855
0.0010651282937096	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales_650611	Pseudomonadaceae	Pseudomonas_F	Pseudomonas_F furukawaii
0.0023371582715342	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Rhodococcus_C_375578	Rhodococcus_C_375578 rhodochrous
0.0020153763480319	Bacteria	Firmicutes_D	Bacilli	Paenibacillales	Paenibacillaceae_367444	Paenibacillus_C	Paenibacillus_C pinisoli
0.0027146985837552	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales_A_501550	Rhizobiaceae_A_501550	Aureimonas_A_501505	Aureimonas_A_501505 altamirensis
0.001459661556641	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Corynebacterium	Corynebacterium propinquum
0.0014799515403248	Bacteria	Firmicutes_D	Bacilli	Lactobacillales	Lactobacillaceae	Lapidilactobacillus	Lapidilactobacillus dextrinicus
0.0016205356977295	Bacteria	Firmicutes_D	Bacilli	Paenibacillales	NBRC-103111	Gorillibacterium	Gorillibacterium timonense
0.0014341029299771	Bacteria	Firmicutes_D	Bacilli	Paenibacillales	Paenibacillaceae_367444	Paenibacillus_J_366884	Fontibacillus aquaticus
0.0024901931946972	Bacteria	Firmicutes_D	Bacilli	Paenibacillales	Paenibacillaceae_367444	Paenibacillus_J_366884	Paenibacillus_J_366884 illinoisensis
0.0010120820431508	Bacteria	Firmicutes_D	Bacilli	Paenibacillales	Paenibacillaceae_367444	Paenibacillus_Z_364416	Paenibacillus_Z_364416 methanolicus
0.0024188156359832	Bacteria	Firmicutes_A	Clostridia_258483	Tissierellales	Sedimentibacteraceae	Sedimentibacter	Sedimentibacter acidaminivorans
0.0008569464020202	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales_660879	Moraxellaceae	Acinetobacter	Acinetobacter johnsonii
0.0017795975092626	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales_A_504705	Beijerinckiaceae	Enterovirga	Enterovirga rhinocerotis
0.0024137414062324	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales_A_504705	Xanthobacteraceae_504696	Labrys_504696	Labrys wisconsinensis
0.0022396242840679	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Spirosomaceae	Larkinella	Larkinella harenae
0.0012940546207708	Bacteria	Firmicutes_D	Bacilli	Lactobacillales	Lactobacillaceae	Latilactobacillus	Latilactobacillus curvatus
0.0018060668698829	Bacteria	Firmicutes_D	Bacilli	Paenibacillales	Paenibacillaceae_367444	Paenibacillus_J_366884	Paenibacillus_J_366884 stellifer
0.0026663462964946	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales_A_504705	Xanthobacteraceae_503485	Pseudorhodoplanes	Pseudorhodoplanes sinuspersici
0.0015615872832097	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Cellulomonadaceae	Rarobacter	Rarobacter faecitabidus
0.0024764163157444	Bacteria	Planctomycetota	Planctomycetia	Pirellulales	Pirellulaceae	Anatilimnocola	Anatilimnocola aggregata
0.000575155287165	Bacteria	Proteobacteria	Alphaproteobacteria	Dongiales	Dongiaceae	Dongia_507335	Dongia sp000620685
0.0014520523422071	Bacteria	Firmicutes_A	Clostridia_258483	Oscillospirales	Ruminococcaceae	Gemmiger_A_73129	Gemmiger_A_73129 formicilis_72321
0.002634157006089	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales_A_504705	Beijerinckiaceae	Methylobacterium	Methylobacterium variabile
0.0024312513493639	Bacteria	Acidobacteriota	Blastocatellia	Pyrinomonadales	Pyrinomonadaceae_426821	OLB17_426821	OLB17 sp001567505
0.0007889029618534	Bacteria	Firmicutes_D	Bacilli	Paenibacillales	Paenibacillaceae_367444	Paenibacillus_J_366884	Paenibacillus_J_366884 cookii
0.0019773362328319	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	Pedosphaera	Pedosphaera parvula
0.0013343995345102	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae_966727	Puia	Puia dinghuensis
0.0002877104029198	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Terrimicrobiaceae	Terrimicrobium	Terrimicrobium sacchariphilum
0.0005824403264807	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales_597437	Casimicrobiaceae	VBCG01	VBCG01 sp005881895
0.0023255245323347	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales_A_504705	Beijerinckiaceae	Camelimonas	Camelimonas fluminis
0.0028485678031768	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	Collinsella aerofaciens_E
0.0022718741025366	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales_A_502138	Devosiaceae	Devosia_A_501803	Devosia_A_501803 elaeis
0.0016057620654516	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Anaerocolumna	Anaerocolumna xylanovorans
0.0023398195945692	Bacteria	Firmicutes_C	Negativicutes	Sporomusales_A_41697	Thermosinaceae	Anaerospora	Anaerospora hongkongensis
0.0023836311204646	Bacteria	Firmicutes_C	Negativicutes	Sporomusales_A_41699	Acetonemaceae	Anaerosporomusa	Anaerosporomusa subterranea
0.0016716543807354	Bacteria	Firmicutes_A	Clostridia_258483	Peptostreptococcales	Peptostreptococcaceae_256921	CCUG-7971	CCUG-7971 spG000499525
0.0023872791992396	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales_877923	Weeksellaceae	Chryseobacterium_796703	Chryseobacterium pallidum
0.0022588412792808	Bacteria	Firmicutes_D	Bacilli	Erysipelotrichales	Coprobacillaceae	Faecalibacillus	Faecalibacillus intestinalis
0.0021847982982153	Bacteria	Firmicutes_D	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Faecalitalea	Faecalitalea cylindroides
0.002506068656499	Bacteria	Firmicutes_D	Bacilli	Paenibacillales	Paenibacillaceae_367444	Paenibacillus_J_366884	Paenibacillus_J_366884 cellulositrophicus_A
0.0013109245263232	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales_A_737866	Enterobacteriaceae_A	Pantoea_A_680430	Pantoea_A_680430 piersonii
0.0018430559276542	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Pelobium_887411	Pseudopedobacter beijingensis
0.0010064775927495	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales_597433	SG8-39	SCGC-AG-212-J23	SCGC-AG-212-J23 sp005881595
0.0020293454120139	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales_A_501637	Kaistiaceae_501637	Kaistia	Kaistia hirudinis
0.0028720441565304	Bacteria	Actinobacteriota	Acidimicrobiia_401430	Acidimicrobiales	JAAYBP01	Aquihabitans	Aquihabitans daechungensis
0.001067267083296	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales_A_501396	Rhizobiaceae_A_499470	Ochrobactrum_A_499075	Ochrobactrum_A_499075 oryzae
0.0013683823522484	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Anaerostipes	Anaerostipes hadrus
0.0011748786122514	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Dorea_A	Dorea_A formicigenerans
0.0020233293360847	Bacteria	Acidobacteriota	Acidobacteriae	Bryobacterales	Bryobacteraceae	KBS-96	KBS-96 sp000381625
0.0020979709484877	Archaea	Methanobacteriota_A_1229	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter_A	Methanobrevibacter_A smithii_A_1174
0.0026220315982913	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Anaerotignaceae	Anaerotignum_189125	Anaerotignum neopropionicum
0.0023069366705483	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Eubacterium_G	Eubacterium_G ventriosum
0.0026279223668512	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	UBA10450	Palsa-1392	Palsa-1392 sp003169975
0.0028623220983603	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	UBA10450	AV80	AV80 sp003134765
0.0019127022722216	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Barnesiellaceae	Barnesiella	Barnesiella intestinihominis
0.0028804172851336	Bacteria	Firmicutes_A	Clostridia_258483	Oscillospirales	Oscillospiraceae_88309	CAG-83	CAG-83 sp000431575
0.0029252458562077	Bacteria	Firmicutes_A	Clostridia_258483	Oscillospirales	Oscillospiraceae_88309	ER4	ER4 sp000765235
0.0006961112707573	Bacteria	Planctomycetota	Planctomycetia	Gemmatales	Gemmataceae	Fimbriiglobus	Fimbriiglobus ruber
0.0010783643873282	Bacteria	Actinobacteriota	Actinomycetia	Propionibacteriales	Nocardioidaceae	Nocardioides_A_392796	Nocardioides_A_392796 cynanchi
0.0026153944822866	Bacteria	Acidobacteriota	Acidobacteriae	Bryobacterales	Bryobacteraceae	Solibacter	Solibacter usitatus_A
0.0009041327869806	Bacteria	Proteobacteria	Alphaproteobacteria	UBA9219	UBA9219	UBA8914	UBA8914 sp009779135
0.0012382469219624	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	70-9	VAYN01	VAYN01 sp005885405
0.0009095571950855	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	70-9	67-14	67-14 sp001897355
0.0012779866964528	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Bifidobacteriaceae	Bifidobacterium_388775	Bifidobacterium longum
0.0026695573403023	Bacteria	Firmicutes_A	Clostridia_258483	Oscillospirales	Ruminococcaceae	Faecalibacterium	Faecalibacterium prausnitzii_C_71358
0.0013559168588241	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales_592524	Burkholderiaceae_A_580492	Ralstonia	Ralstonia pickettii_B
0.002118152607352	Bacteria	Firmicutes_D	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus sanguinis_H
0.0008697480383754	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium novocastrense
0.0009830056474725	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales_592522	Burkholderiaceae_A_592522	Polaromonas	Polaromonas eurypsychrophila
0.0029581565593641	Bacteria	Bdellovibrionota_E	Bdellovibrionia_A_473294	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	Bdellovibrio bacteriovorus_E
0.0019055608453326	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae_966727	Gynurincola	Gynurincola endophyticus
0.0016193055575801	Bacteria	Firmicutes_D	Bacilli	Paenibacillales	NBRC-103111	Paenibacillus_V	Paenibacillus_V contaminans
0.0021288511624618	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae_405335	Patulibacter	Patulibacter brassicae
0.0020872421492287	Bacteria	Firmicutes_D	Bacilli	Paenibacillales	Paenibacillaceae_367444	Cohnella	Cohnella pontilimi
0.0011769125213656	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales_597441	Methylophilaceae	Methylophilus	Methylophilus sp000525025
0.0020920194061431	Bacteria	Proteobacteria	Alphaproteobacteria	Geminicoccales	Geminicoccaceae	HRBIN40	HRBIN40 sp002898275
0.0020302334698978	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales_650611	Pseudomonadaceae	Pseudomonas_A	Pseudomonas_A nitrititolerans
0.000589351641427	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales_A_504721	Hyphomicrobiaceae	Hyphomicrobium_A	Hyphomicrobium_A denitrificans_496618
0.0012572950711027	Bacteria	Proteobacteria	Alphaproteobacteria	Reyranellales	Reyranellaceae	SYSU-D60007	SYSU-D60007 sp008039615
0.0020805434300843	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales_A_504705	Phreatobacteraceae	Phreatobacter	Phreatobacter stygius
0.0011693947925326	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Blautia_A_142742	Blautia_A_142742 liquoris
0.003009345855151	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Dermatophilaceae_390796	Lapillicoccus	Lapillicoccus jejuensis
0.0011686918119787	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales_A_504705	Beijerinckiaceae	Methylobacterium	Methylobacterium jeotgali
0.001827821719974	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales_616009	Xanthomonadaceae_616009	Pseudoxanthomonas_A_615337	Pseudoxanthomonas_A_615337 mexicana_A
0.0019664354000487	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Bifidobacteriaceae	Bifidobacterium_388775	Bifidobacterium minimum
0.0024997135008899	Bacteria	Firmicutes_D	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus	Limosilactobacillus pontis
0.0017747982064653	Bacteria	Firmicutes_D	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc_B	Leuconostoc_B falkenbergense
0.0005598170961889	Bacteria	Firmicutes_A	Clostridia_258483	Clostridiales	Clostridiaceae_222000	Clostridium_T	Clostridium_T tertium
0.0007690628212078	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Muricomes_149359	Muricomes intestini
0.0025514764562262	Bacteria	Firmicutes_D	Bacilli	Thermoactinomycetales_367745	Thermoactinomycetaceae	Thermoactinomyces_A	Thermoactinomyces_A vulgaris
0.0013351296683648	Bacteria	Firmicutes_D	Bacilli	Lactobacillales	Lactobacillaceae	Lentilactobacillus	Lentilactobacillus kribbianus
0.0013215392235345	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Bifidobacteriaceae	Neoscardovia	Neoscardovia arbecensis
0.0018669519964368	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales_660879	Moraxellaceae	Acinetobacter	Acinetobacter soli
0.0018094309417939	Bacteria	Firmicutes_D	Bacilli	Lactobacillales	Lactobacillaceae	Lacticaseibacillus	Lacticaseibacillus nasuensis
0.0009193889897381	Bacteria	Firmicutes_D	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus	Limosilactobacillus timonensis
0.0019191673859612	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Acetobacter	Acetobacter persici
0.0021156705057949	Bacteria	Firmicutes_A	Clostridia_258483	Oscillospirales	Acutalibacteraceae	Caproicibacter	Caproicibacter sp900184925
0.0021829775964135	Bacteria	Firmicutes_A	Clostridia_258483	Oscillospirales	Acutalibacteraceae	Caproicibacterium	Caproicibacterium amylolyticum
0.001812573150306	Bacteria	Firmicutes_D	Bacilli	Bacillales_A	Planococcaceae	Paenisporosarcina_303918	Paenisporosarcina sp000411295
0.0024287262173096	Bacteria	Firmicutes_D	Bacilli	Lactobacillales	Lactobacillaceae	Pediococcus	Pediococcus parvulus
0.001959795711151	Bacteria	Firmicutes_D	Bacilli	Bacillales_H	Bacillaceae_D_360956	Alkalihalobacillus_360954	Alkalihalobacillus trypoxylicola
0.0019072339842698	Bacteria	Firmicutes_D	Bacilli	Bacillales_B_302584	Bacillaceae_C	Heyndrickxia	Heyndrickxia oleronia
0.0018476161563467	Bacteria	Firmicutes_D	Bacilli	Paenibacillales	Paenibacillaceae_367444	Paenibacillus_J_366884	Paenibacillus_J_366884 brasilensis
0.0012757909621663	Bacteria	Firmicutes_D	Bacilli	Paenibacillales	Paenibacillaceae_367444	Paenibacillus_J_366884	Paenibacillus_J_366884 lautus
0.0020092503001796	Bacteria	Firmicutes_D	Bacilli	Bacillales_B_302584	DSM-1321_301386	Peribacillus_301373	Peribacillus psychrosaccharolyticus
0.0016615098178406	Bacteria	Firmicutes_D	Bacilli	Bacillales_A	Planococcaceae	Rummeliibacillus	Rummeliibacillus pycnus
0.0021390504991589	Bacteria	Firmicutes_D	Bacilli	Lactobacillales	Lactobacillaceae	Weissella_A_338544	Weissella_A_338544 koreensis
0.002155815531113	Bacteria	Firmicutes_D	Bacilli	Bacillales_H	Bacillaceae_D_360956	Alkalihalobacillus_360954	Alkalihalobacillus alcalophilus
0.0018817018258716	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Bifidobacteriaceae	Bifidobacterium_387352	Bifidobacterium psychraerophilum
0.0012093156170117	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Lachnoclostridium_A_184689	Lachnoclostridium_A_184689 sp900078195
0.0007445515948177	Bacteria	Firmicutes_D	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc_B	Leuconostoc_B inhae
0.0020745242214956	Bacteria	Firmicutes_D	Bacilli	Paenibacillales	Paenibacillaceae_367444	Paenibacillus_A	Paenibacillus_A turicensis
0.0025237074141818	Bacteria	Firmicutes_D	Bacilli	Paenibacillales	Paenibacillaceae_367444	Paenibacillus_C	Paenibacillus_C paeoniae
0.0028917598562101	Bacteria	Firmicutes_D	Bacilli	Paenibacillales	NBRC-103111	Paenibacillus_L	Paenibacillus_L senegalensis
0.0026560471781265	Bacteria	Firmicutes_D	Bacilli	Bacillales_A	Planococcaceae	Rummeliibacillus	Rummeliibacillus suwonensis
0.0022060103863763	Bacteria	Firmicutes_D	Bacilli	Bacillales_G_286742	Sporolactobacillaceae	Tuberibacillus	Tuberibacillus calidus
0.0005620017683637	Bacteria	Proteobacteria	Gammaproteobacteria	Diplorickettsiales	Diplorickettsiaceae	Aquirickettsiella	Aquirickettsiella isopodorum
0.001408412934472	Bacteria	Firmicutes_D	Bacilli	Lactobacillales	Lactobacillaceae	Dellaglioa	Dellaglioa algida
0.0024039844149467	Bacteria	Firmicutes_A	Clostridia_258483	Clostridiales	Clostridiaceae_222000	Clostridium_B	Clostridium_B tyrobutyricum
0.001862950222433	Bacteria	Firmicutes_D	Bacilli	Lactobacillales	Listeriaceae	Brochothrix	Brochothrix thermosphacta
0.0016842030235255	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales_993521	Fusobacteriaceae_993521	Fusobacterium_C	Fusobacterium_C periodonticum_D
0.0020239633728874	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales_595425	Burkholderiaceae_A_595425	Lautropia	Lautropia mirabilis
0.0026771402251394	Bacteria	Firmicutes_D	Bacilli	Lactobacillales	Lactobacillaceae	Weissella_A_338544	Weissella_A_338544 viridescens
0.0018880904411648	Bacteria	Firmicutes_D	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc_B	Leuconostoc_B rapi
0.0029241850706202	Bacteria	Firmicutes_D	Bacilli	Lactobacillales	Lactobacillaceae	Weissella_A_338544	Weissella_A_338544 minor
0.0018121295431839	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Geodermatophilaceae	Blastococcus	Blastococcus aggregatus
0.0007354888957004	Bacteria	Firmicutes_A	Clostridia_258483	Tissierellales	Peptoniphilaceae	Finegoldia	Finegoldia magna_H
0.0020664002471518	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales_A_504705	Beijerinckiaceae	Methylobacterium	Methylobacterium sp001424705
0.0016247585942493	Bacteria	Firmicutes_A	Clostridia_258483	Tissierellales	Peptoniphilaceae	Anaerococcus	Anaerococcus nagyae
0.0022013583199634	Bacteria	Firmicutes_D	Bacilli	Lactobacillales	Carnobacteriaceae	Dolosigranulum	Dolosigranulum pigrum
0.0010475637218262	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae_966727	Flavitalea_936101	Flavitalea populi
0.0021668157388159	Bacteria	Acidobacteriota	Blastocatellia	UBA7656	UBA7656	QHVH01	QHVH01 sp003222245
0.0011285130206932	Bacteria	Chlamydiota	Chlamydiia	Chlamydiales_778124	Rhabdochlamydiaceae	Rhabdochlamydia	Rhabdochlamydia sp901000775
0.0015333254924541	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	SCN-70-22	SCN-70-22 sp001724275
0.0028135868595513	Bacteria	Proteobacteria	Alphaproteobacteria	Dongiales	Dongiaceae	SYSU-D60009	SYSU-D60009 sp003574735
0.002459702065455	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales_A_504705	Xanthobacteraceae_503485	VAZQ01	VAZQ01 sp005883115
0.0016423496306747	Bacteria	Dependentiae	Babeliae	Babeliales	Vermiphilaceae	Vermiphilus	Vermiphilus pyriformis
0.0022740168720381	Bacteria	Firmicutes_A	Clostridia_258483	Tissierellales	Peptoniphilaceae	Anaerococcus	Anaerococcus octavius
0.001636906220368	Bacteria	Firmicutes_A	Clostridia_258483	Peptostreptococcales	Natronincolaceae	Alkaliphilus_B	Alkaliphilus_B oremlandii
0.0014097967735518	Bacteria	Firmicutes_A	Clostridia_258483	Clostridiales	Clostridiaceae_222000	Clostridium_G	Clostridium_G cochlearium
0.001709446101415	Bacteria	Firmicutes_D	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus	Limosilactobacillus fermentum
0.0009930485102568	Bacteria	Firmicutes_D	Bacilli	Bacillales_B_302584	Bacillaceae_C	Weizmannia	Weizmannia coagulans
0.0028174926067267	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Anaerocolumna	Anaerocolumna cellulosilytica
0.0014330437753611	Bacteria	Firmicutes_A	Clostridia_258483	Peptostreptococcales	Peptostreptococcaceae_256921	Paraclostridium	Paraclostridium benzoelyticum
0.0019803024126255	Bacteria	Firmicutes_D	Bacilli	Thermoactinomycetales_367866	DSM-44946	Planifilum	Planifilum fimeticola
0.0027627279941029	Bacteria	Firmicutes_A	Clostridia_258483	Peptostreptococcales	Natronincolaceae	Alkaliphilus_C	Alkaliphilus_C transvaalensis
0.0024814745756495	Bacteria	Firmicutes_D	Bacilli	Paenibacillales	Paenibacillaceae_367444	Paenibacillus_A	Paenibacillus_A antibioticophila
0.0019817060314658	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Micrococcaceae	Rothia	Rothia dentocariosa
0.001494885392279	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Acetobacter	Acetobacter malorum
0.001746443530345	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales_616009	Xanthomonadaceae_616009	Pseudoxanthomonas_A_615336	Pseudoxanthomonas_A_615336 taiwanensis
